Date,Open,High,Low,Close,Adj Close,Volume
2019-07-09,136.0,136.970001,135.800003,136.460007,131.775314,19953100
2019-07-10,137.130005,138.580002,137.020004,137.850006,133.117599,24204400
2019-07-11,138.199997,139.220001,137.869995,138.399994,133.648727,22327900
2019-07-12,138.850006,139.130005,138.009995,138.899994,134.131546,18936800
2019-07-15,139.440002,139.539993,138.460007,138.899994,134.131546,16651500
2019-07-16,138.960007,139.050003,136.520004,137.080002,132.374069,22726100
2019-07-17,137.699997,137.929993,136.220001,136.270004,131.591858,20211000
2019-07-18,135.550003,136.619995,134.669998,136.419998,131.736679,30381800
2019-07-19,140.220001,140.669998,136.449997,136.619995,131.92981,48992400
2019-07-22,137.410004,139.190002,137.330002,138.429993,133.677658,25074900
2019-07-23,139.759995,139.990005,138.029999,139.289993,134.508163,18034600
2019-07-24,138.899994,140.740005,138.850006,140.720001,135.889053,20738300
2019-07-25,140.429993,140.610001,139.320007,140.190002,135.377289,18356900
2019-07-26,140.369995,141.679993,140.300003,141.339996,136.487762,19037600
2019-07-29,141.5,141.509995,139.369995,141.029999,136.188416,16605900
2019-07-30,140.139999,141.220001,139.800003,140.350006,135.531799,16846500
2019-07-31,140.330002,140.490005,135.080002,136.270004,131.591858,38598800
2019-08-01,137.0,140.940002,136.929993,138.059998,133.320389,40557500
2019-08-02,138.089996,138.320007,135.259995,136.899994,132.200195,30791600
2019-08-05,133.300003,133.929993,130.779999,132.210007,127.671234,42749600
2019-08-06,133.800003,135.679993,133.210007,134.690002,130.066071,32696700
2019-08-07,133.789993,135.649994,131.830002,135.279999,130.635818,33414500
2019-08-08,136.600006,138.990005,135.929993,138.889999,134.121918,27496500
2019-08-09,138.610001,139.380005,136.460007,137.710007,132.982437,23466700
2019-08-12,137.070007,137.860001,135.240005,135.789993,131.128326,20484300
2019-08-13,136.050003,138.800003,135.0,138.600006,133.841858,25154600
2019-08-14,136.360001,136.919998,133.669998,133.979996,129.81131,32527300
2019-08-15,134.389999,134.580002,132.25,133.679993,129.52066,28074400
2019-08-16,134.880005,136.460007,134.720001,136.130005,131.894379,24449100
2019-08-19,137.850006,138.550003,136.889999,138.410004,134.10347,24355700
2019-08-20,138.210007,138.710007,137.240005,137.259995,132.989227,21170800
2019-08-21,138.550003,139.490005,138.0,138.789993,134.471619,14970300
2019-08-22,138.660004,139.199997,136.289993,137.779999,133.493057,18697000
2019-08-23,137.190002,138.350006,132.800003,133.389999,129.23967,38508600
2019-08-26,134.990005,135.559998,133.899994,135.449997,131.23558,20312600
2019-08-27,136.389999,136.720001,134.660004,135.740005,131.516541,23102100
2019-08-28,134.880005,135.759995,133.550003,135.559998,131.342117,17393300
2019-08-29,137.25,138.440002,136.910004,138.119995,133.822464,20168700
2019-08-30,139.149994,139.179993,136.270004,137.860001,133.570541,23940100
2019-09-03,136.610001,137.199997,135.699997,136.039993,131.80719,18869300
2019-09-04,137.300003,137.690002,136.479996,137.630005,133.347717,17995900
2019-09-05,139.110001,140.380005,138.759995,140.050003,135.692429,26101800
2019-09-06,140.029999,140.179993,138.199997,139.100006,134.771988,20824500
2019-09-09,139.589996,139.75,136.460007,137.520004,133.24118,25773900
2019-09-10,136.800003,136.889999,134.509995,136.080002,131.845963,28903400
2019-09-11,135.910004,136.270004,135.089996,136.119995,131.88472,24726100
2019-09-12,137.850006,138.419998,136.869995,137.520004,133.24118,27010000
2019-09-13,137.779999,138.059998,136.570007,137.320007,133.047379,23363100
2019-09-16,135.830002,136.699997,135.660004,136.330002,132.088181,16731400
2019-09-17,136.960007,137.520004,136.429993,137.389999,133.115219,17814200
2019-09-18,137.360001,138.669998,136.529999,138.520004,134.210037,23982100
2019-09-19,140.300003,142.369995,140.070007,141.070007,136.680664,35772100
2019-09-20,141.009995,141.649994,138.25,139.440002,135.10144,39167300
2019-09-23,139.229996,139.630005,138.440002,139.139999,134.81073,17139300
2019-09-24,140.360001,140.690002,136.880005,137.380005,133.105499,29773200
2019-09-25,137.5,139.960007,136.029999,139.360001,135.02388,21382000
2019-09-26,139.440002,140.179993,138.440002,139.539993,135.198273,17456600
2019-09-27,140.149994,140.360001,136.649994,137.729996,133.444595,22477700
2019-09-30,138.050003,139.220001,137.779999,139.029999,134.704147,17280900
2019-10-01,139.660004,140.25,137.0,137.070007,132.805161,21466600
2019-10-02,136.25,136.369995,133.580002,134.649994,130.460419,30521700
2019-10-03,134.949997,136.75,133.220001,136.279999,132.039764,24132900
2019-10-04,136.75,138.25,136.419998,138.119995,133.822464,22897700
2019-10-07,137.139999,138.179993,137.020004,137.119995,132.853561,15303700
2019-10-08,137.080002,137.759995,135.619995,135.669998,131.448685,25550500
2019-10-09,137.460007,138.699997,136.970001,138.240005,133.938751,19749900
2019-10-10,138.490005,139.669998,138.25,139.100006,134.771988,17654600
2019-10-11,140.119995,141.029999,139.5,139.679993,135.333923,25446000
2019-10-14,139.690002,140.289993,139.520004,139.550003,135.208008,13304300
2019-10-15,140.059998,141.789993,139.809998,141.570007,137.165131,19695700
2019-10-16,140.789993,140.990005,139.529999,140.410004,136.041229,20751600
2019-10-17,140.949997,141.419998,139.020004,139.690002,135.343628,21460600
2019-10-18,139.759995,140.0,136.559998,137.410004,133.134552,32273500
2019-10-21,138.449997,138.5,137.009995,138.429993,134.122833,20078200
2019-10-22,138.970001,140.009995,136.259995,136.369995,132.126923,27431000
2019-10-23,136.880005,137.449997,135.610001,137.240005,132.969849,29844600
2019-10-24,139.389999,140.419998,138.669998,139.940002,135.585861,37029300
2019-10-25,139.339996,141.139999,139.199997,140.729996,136.351257,25959700
2019-10-28,144.399994,145.669998,143.509995,144.190002,139.703598,35280100
2019-10-29,144.080002,144.5,142.649994,142.830002,138.385925,20589500
2019-10-30,143.520004,145.0,142.789993,144.610001,140.11055,18496600
2019-10-31,144.899994,144.929993,142.990005,143.369995,138.909103,24605100
2019-11-01,144.259995,144.419998,142.970001,143.720001,139.248245,33128400
2019-11-04,144.830002,145.0,144.160004,144.550003,140.052414,16912000
2019-11-05,144.970001,145.020004,143.910004,144.460007,139.965195,18250200
2019-11-06,144.369995,144.520004,143.199997,144.059998,139.577682,16575800
2019-11-07,143.839996,144.880005,143.770004,144.259995,139.771454,17786700
2019-11-08,143.979996,145.990005,143.759995,145.960007,141.418518,16732700
2019-11-11,145.339996,146.419998,144.729996,146.110001,141.563858,14362600
2019-11-12,146.279999,147.570007,146.059998,147.070007,142.494019,18641600
2019-11-13,146.740005,147.460007,146.279999,147.309998,142.726547,16919200
2019-11-14,147.020004,148.410004,147.0,148.059998,143.453201,19729800
2019-11-15,148.929993,149.990005,148.270004,149.970001,145.303787,23485700
2019-11-18,150.070007,150.550003,148.979996,150.339996,145.662231,21534000
2019-11-19,150.880005,151.330002,150.199997,150.389999,145.710693,23935700
2019-11-20,150.309998,150.839996,148.460007,149.619995,145.457932,25696800
2019-11-21,149.399994,149.800003,148.5,149.479996,145.321808,18576100
2019-11-22,150.070007,150.300003,148.820007,149.589996,145.428757,15901800
2019-11-25,150.0,151.350006,149.919998,151.229996,147.023148,22420900
2019-11-26,151.360001,152.419998,151.320007,152.029999,147.800903,24620100
2019-11-27,152.330002,152.5,151.520004,152.320007,148.082825,15184400
2019-11-29,152.100006,152.300003,151.279999,151.380005,147.169022,11977300
2019-12-02,151.809998,151.830002,148.320007,149.550003,145.389923,27418400
2019-12-03,147.490005,149.429993,146.649994,149.309998,145.15657,24066000
2019-12-04,150.139999,150.179993,149.199997,149.850006,145.681549,17574700
2019-12-05,150.050003,150.320007,149.479996,149.929993,145.759323,17869100
2019-12-06,150.990005,151.869995,150.270004,151.75,147.528671,16403500
2019-12-09,151.070007,152.210007,150.910004,151.360001,147.149536,16687400
2019-12-10,151.289993,151.889999,150.759995,151.130005,146.925934,16476100
2019-12-11,151.539993,151.869995,150.330002,151.699997,147.480057,18856600
2019-12-12,151.649994,153.440002,151.020004,153.240005,148.977234,24612100
2019-12-13,153.0,154.889999,152.830002,154.529999,150.231323,23845400
2019-12-16,155.110001,155.899994,154.820007,155.529999,151.203522,24144200
2019-12-17,155.449997,155.710007,154.449997,154.690002,150.386917,25425600
2019-12-18,154.300003,155.479996,154.179993,154.369995,150.075775,24129200
2019-12-19,154.0,155.770004,153.75,155.710007,151.37854,24958900
2019-12-20,157.350006,158.490005,156.289993,157.410004,153.031265,53477500
2019-12-23,158.119995,158.119995,157.270004,157.410004,153.031265,17718200
2019-12-24,157.479996,157.710007,157.119995,157.380005,153.002075,8989200
2019-12-26,157.559998,158.729996,157.399994,158.669998,154.25621,14520600
2019-12-27,159.449997,159.550003,158.220001,158.960007,154.538101,18412800
2019-12-30,158.990005,159.020004,156.729996,157.589996,153.206253,16348400
2019-12-31,156.770004,157.770004,156.449997,157.699997,153.313171,18369400
2020-01-02,158.779999,160.729996,158.330002,160.619995,156.151947,22622100
2020-01-03,158.320007,159.949997,158.059998,158.619995,154.207581,21116200
2020-01-06,157.080002,159.100006,156.509995,159.029999,154.606216,20813700
2020-01-07,159.320007,159.669998,157.320007,157.580002,153.196503,21634100
2020-01-08,158.929993,160.800003,157.949997,160.089996,155.636703,27746500
2020-01-09,161.839996,162.220001,161.029999,162.089996,157.581055,21385000
2020-01-10,162.820007,163.220001,161.179993,161.339996,156.851913,20725900
2020-01-13,161.759995,163.309998,161.259995,163.279999,158.737976,21626500
2020-01-14,163.389999,163.600006,161.720001,162.130005,157.619965,23477400
2020-01-15,162.619995,163.940002,162.570007,163.179993,158.640732,21417900
2020-01-16,164.350006,166.240005,164.029999,166.169998,161.547592,23865400
2020-01-17,167.419998,167.470001,165.429993,167.100006,162.451691,34371700
2020-01-21,166.679993,168.190002,166.429993,166.5,161.868362,29517200
2020-01-22,167.399994,167.490005,165.679993,165.699997,161.090637,24138800
2020-01-23,166.190002,166.800003,165.270004,166.720001,162.08223,19680800
2020-01-24,167.509995,167.529999,164.449997,165.039993,160.448975,24918100
2020-01-27,161.149994,163.380005,160.199997,162.279999,157.765778,32078100
2020-01-28,163.779999,165.759995,163.070007,165.460007,160.857315,24899900
2020-01-29,167.839996,168.75,165.690002,168.039993,163.365524,34754500
2020-01-30,174.050003,174.050003,170.789993,172.779999,167.973694,51597500
2020-01-31,172.210007,172.399994,169.580002,170.229996,165.494614,36142700
2020-02-03,170.429993,174.5,170.399994,174.380005,169.529175,30107000
2020-02-04,177.139999,180.639999,176.309998,180.119995,175.109512,36433300
2020-02-05,184.029999,184.199997,178.410004,179.899994,174.895599,39186300
2020-02-06,180.970001,183.820007,180.059998,183.630005,178.521866,27751400
2020-02-07,182.850006,185.630005,182.479996,183.889999,178.774612,33529100
2020-02-10,183.580002,188.839996,183.25,188.699997,183.450821,35844300
2020-02-11,190.649994,190.699997,183.5,184.440002,179.309311,53159900
2020-02-12,185.580002,185.850006,181.850006,184.710007,179.571808,47062900
2020-02-13,183.080002,186.229996,182.869995,183.710007,178.59964,35295800
2020-02-14,183.25,185.410004,182.649994,185.350006,180.194016,23149500
2020-02-18,185.610001,187.699997,185.5,187.229996,182.021713,27792200
2020-02-19,188.059998,188.179993,186.470001,187.279999,182.567612,29997500
2020-02-20,186.949997,187.25,181.100006,184.419998,179.779602,36862400
2020-02-21,183.169998,183.5,177.25,178.589996,174.096283,48572600
2020-02-24,167.770004,174.550003,163.229996,170.889999,166.590042,68311100
2020-02-25,174.199997,174.839996,167.649994,168.070007,163.841003,68073300
2020-02-26,169.710007,173.259995,168.210007,170.169998,165.888168,56206100
2020-02-27,163.320007,167.029999,157.979996,158.179993,154.199875,93174900
2020-02-28,152.410004,163.710007,152.0,162.009995,157.933502,97012700
2020-03-02,165.309998,172.919998,162.309998,172.789993,168.442215,71030800
2020-03-03,173.800003,175.0,162.259995,164.509995,160.37056,71677000
2020-03-04,168.490005,170.699997,165.619995,170.550003,166.258621,49814400
2020-03-05,166.050003,170.869995,165.690002,166.270004,162.086304,47817300
2020-03-06,162.610001,163.110001,156.0,161.570007,157.504547,72821100
2020-03-09,151.0,157.75,150.0,150.619995,146.830048,70419300
2020-03-10,158.160004,161.029999,152.580002,160.919998,156.870911,65354400
2020-03-11,157.130005,157.699997,151.149994,153.630005,149.764328,56371600
2020-03-12,145.300003,153.470001,138.580002,139.059998,135.560959,93226400
2020-03-13,147.5,161.910004,140.729996,158.830002,154.833511,92727400
2020-03-16,140.0,149.350006,135.0,135.419998,132.012527,87905900
2020-03-17,140.0,147.5,135.0,146.570007,142.881989,81059800
2020-03-18,138.0,146.0,135.020004,140.399994,136.867233,81593200
2020-03-19,142.770004,150.149994,139.0,142.710007,139.119095,85922700
2020-03-20,146.0,147.100006,135.860001,137.350006,133.893982,84866200
2020-03-23,137.009995,140.570007,132.520004,135.979996,132.558426,78975200
2020-03-24,143.75,149.600006,141.270004,148.339996,144.607422,82516700
2020-03-25,148.910004,154.330002,144.440002,146.919998,143.22316,75638200
2020-03-26,148.399994,156.660004,148.369995,156.110001,152.181946,64568100
2020-03-27,151.75,154.889999,149.199997,149.699997,145.933212,57042300
2020-03-30,152.440002,160.600006,150.009995,160.229996,156.198273,63420300
2020-03-31,159.399994,164.779999,156.559998,157.710007,153.741684,77927200
2020-04-01,153.0,157.75,150.820007,152.110001,148.282578,57969900
2020-04-02,151.860001,155.479996,150.360001,155.259995,151.353333,49630700
2020-04-03,155.100006,157.380005,152.190002,153.830002,149.959305,41243300
2020-04-06,160.320007,166.5,157.580002,165.270004,161.111435,67111700
2020-04-07,169.589996,170.0,163.259995,163.490005,159.376266,62769000
2020-04-08,165.669998,166.669998,163.5,165.130005,160.974991,48318200
2020-04-09,166.360001,167.369995,163.330002,165.139999,160.984726,51385100
2020-04-13,164.350006,165.570007,162.300003,165.509995,161.345413,41905300
2020-04-14,169.0,173.75,168.0,173.699997,169.329346,52874300
2020-04-15,171.199997,173.570007,169.240005,171.880005,167.55513,40940800
2020-04-16,174.300003,177.279999,172.899994,177.039993,172.585297,50479600
2020-04-17,179.5,180.0,175.869995,178.600006,174.106064,52765600
2020-04-20,176.630005,178.75,174.990005,175.059998,170.655106,36669600
2020-04-21,173.5,173.669998,166.110001,167.820007,163.59729,56203700
2020-04-22,171.389999,174.0,170.820007,173.520004,169.15387,34620200
2020-04-23,174.110001,175.059998,170.910004,171.419998,167.106705,32790800
2020-04-24,172.059998,174.559998,170.710007,174.550003,170.157928,34277600
2020-04-27,176.589996,176.899994,173.300003,174.050003,169.670547,33194400
2020-04-28,175.589996,175.669998,169.389999,169.809998,165.537201,34392700
2020-04-29,173.220001,177.679993,171.880005,177.429993,172.965485,51286600
2020-04-30,180.0,180.399994,176.229996,179.210007,174.700699,53875900
2020-05-01,175.800003,178.639999,174.009995,174.570007,170.177429,39370500
2020-05-04,174.490005,179.0,173.800003,178.839996,174.340027,30372900
2020-05-05,180.619995,183.649994,179.899994,180.759995,176.211685,36839200
2020-05-06,182.080002,184.199997,181.630005,182.539993,177.946899,32139300
2020-05-07,184.169998,184.550003,182.580002,183.600006,178.980255,28316000
2020-05-08,184.979996,185.0,183.360001,184.679993,180.033035,30877800
2020-05-11,183.149994,187.509995,182.850006,186.740005,182.041199,30892700
2020-05-12,186.800003,187.039993,182.300003,182.509995,177.917664,32038200
2020-05-13,182.550003,184.050003,176.539993,179.75,175.227112,44711500
2020-05-14,177.539993,180.690002,175.679993,180.529999,175.987488,41873900
2020-05-15,179.059998,187.059998,177.0,183.160004,178.551315,46610400
2020-05-18,185.75,186.199997,183.960007,184.910004,180.257248,35264500
2020-05-19,185.029999,186.600006,183.490005,183.630005,179.009476,26799100
2020-05-20,184.809998,185.850006,183.940002,185.660004,181.492462,31261300
2020-05-21,185.399994,186.669998,183.289993,183.429993,179.312546,29119500
2020-05-22,183.190002,184.460007,182.539993,183.509995,179.390717,20826900
2020-05-26,186.339996,186.5,181.100006,181.570007,177.494278,36073600
2020-05-27,180.199997,181.990005,176.600006,181.809998,177.728867,39517100
2020-05-28,180.740005,184.149994,180.380005,181.399994,177.328079,33810200
2020-05-29,182.729996,184.270004,180.410004,183.25,179.136597,42130400
2020-06-01,182.539993,183.0,181.460007,182.830002,178.725983,22622400
2020-06-02,184.25,185.0,181.350006,184.910004,180.759277,30794600
2020-06-03,184.820007,185.940002,183.580002,185.360001,181.199203,27311000
2020-06-04,184.300003,185.839996,182.300003,182.919998,178.813965,28761800
2020-06-05,182.619995,187.729996,182.009995,187.199997,182.997894,39893600
2020-06-08,185.940002,188.550003,184.440002,188.360001,184.131851,33211600
2020-06-09,188.0,190.699997,187.259995,189.800003,185.53952,29783900
2020-06-10,191.130005,198.520004,191.009995,196.839996,192.421509,43872300
2020-06-11,193.130005,195.759995,186.070007,186.270004,182.088776,52854700
2020-06-12,190.539993,191.720001,185.179993,187.740005,183.525772,43373600
2020-06-15,184.580002,190.820007,184.009995,188.940002,184.698853,32770200
2020-06-16,192.889999,195.580002,191.460007,193.570007,189.224899,42556700
2020-06-17,195.029999,196.320007,193.690002,194.240005,189.879852,25687800
2020-06-18,194.0,196.490005,194.0,196.320007,191.913177,23061600
2020-06-19,198.589996,199.289993,194.369995,195.149994,190.769424,44441100
2020-06-22,195.789993,200.759995,195.229996,200.570007,196.06778,32818900
2020-06-23,202.089996,203.949997,201.429993,201.910004,197.377701,30917400
2020-06-24,201.600006,203.25,196.559998,197.839996,193.399033,36740600
2020-06-25,197.800003,200.610001,195.470001,200.339996,195.842926,27803900
2020-06-26,199.729996,199.889999,194.880005,196.330002,191.922943,54675800
2020-06-29,195.779999,198.529999,193.550003,198.440002,193.98558,26701600
2020-06-30,197.880005,204.399994,197.740005,203.509995,198.941772,34310300
2020-07-01,203.139999,206.350006,201.770004,204.699997,200.105072,32061200
2020-07-02,205.679993,208.020004,205.0,206.259995,201.630051,29315800
2020-07-06,208.830002,211.130005,208.089996,210.699997,205.970383,31897600
2020-07-07,210.449997,214.669998,207.990005,208.25,203.575378,33600700
2020-07-08,210.070007,213.259995,208.690002,212.830002,208.052582,33600000
2020-07-09,216.330002,216.380005,211.470001,214.320007,209.509125,33121700
2020-07-10,213.619995,214.080002,211.080002,213.669998,208.873718,26177600
2020-07-13,214.479996,215.800003,206.5,207.070007,202.42186,38135600
2020-07-14,206.130005,208.850006,202.029999,208.350006,203.673126,37591800
2020-07-15,209.559998,211.330002,205.029999,208.039993,203.370071,32179400
2020-07-16,205.399994,205.699997,202.309998,203.919998,199.342575,29940700
2020-07-17,204.470001,205.039993,201.389999,202.880005,198.325943,31635300
2020-07-20,205.0,212.300003,203.009995,211.600006,206.850174,36884800
2020-07-21,213.660004,213.940002,208.029999,208.75,204.064148,37990400
2020-07-22,209.199997,212.300003,208.389999,211.75,206.996796,49605700
2020-07-23,207.190002,210.919998,202.149994,202.539993,197.993561,67457000
2020-07-24,200.419998,202.860001,197.509995,201.300003,196.781387,39827000
2020-07-27,201.470001,203.970001,200.860001,203.850006,199.274155,30160900
2020-07-28,203.610001,204.699997,201.740005,202.020004,197.485229,23251400
2020-07-29,202.5,204.649994,202.009995,204.059998,199.479446,19632600
2020-07-30,201.0,204.460007,199.570007,203.899994,199.322998,25079600
2020-07-31,204.399994,205.100006,199.009995,205.009995,200.408096,51044000
2020-08-03,211.520004,217.639999,210.440002,216.539993,211.679291,78983000
2020-08-04,214.169998,214.770004,210.309998,213.289993,208.502228,49280100
2020-08-05,214.899994,215.0,211.570007,212.940002,208.16011,28806400
2020-08-06,212.339996,216.369995,211.550003,216.350006,211.493561,32656800
2020-08-07,214.850006,215.699997,210.929993,212.479996,207.710434,27820400
2020-08-10,211.669998,211.880005,206.350006,208.25,203.575378,36716500
2020-08-11,207.160004,207.649994,203.139999,203.380005,198.814697,36446500
2020-08-12,205.289993,210.279999,204.75,209.190002,204.494278,28013100
2020-08-13,209.440002,211.350006,208.149994,208.699997,204.015274,22588900
2020-08-14,208.759995,209.589996,207.509995,208.899994,204.21077,17958900
2020-08-17,209.600006,211.190002,208.919998,210.279999,205.559814,20184800
2020-08-18,210.529999,212.360001,209.210007,211.490005,206.742691,21336200
2020-08-19,211.490005,212.100006,209.25,209.699997,205.488342,27627600
2020-08-20,209.539993,215.0,208.910004,214.580002,210.27034,26981500
2020-08-21,213.860001,216.25,212.850006,213.020004,208.741699,36249300
2020-08-24,214.789993,215.520004,212.429993,213.690002,209.398224,25460100
2020-08-25,213.100006,216.610001,213.100006,216.470001,212.122406,23043700
2020-08-26,217.880005,222.089996,217.360001,221.149994,216.70842,39600800
2020-08-27,222.889999,231.149994,219.399994,226.580002,222.029358,57602200
2020-08-28,228.179993,230.639999,226.580002,228.910004,224.312546,26292900
2020-08-31,227.0,228.699997,224.309998,225.529999,221.000412,28774200
2020-09-01,225.509995,227.449997,224.429993,227.270004,222.70549,25725500
2020-09-02,227.970001,232.860001,227.350006,231.649994,226.997513,34080800
2020-09-03,229.270004,229.309998,214.960007,217.300003,212.935715,58400300
2020-09-04,215.100006,218.360001,205.190002,214.25,209.946976,59664100
2020-09-08,206.5,210.029999,202.199997,202.660004,198.589737,52924300
2020-09-09,207.600006,214.839996,206.699997,211.289993,207.046417,45679000
2020-09-10,213.399994,214.740005,204.110001,205.369995,201.245316,35461500
2020-09-11,207.199997,208.630005,201.240005,204.029999,199.93222,33620100
2020-09-14,204.240005,209.199997,204.029999,205.410004,201.284531,30375800
2020-09-15,208.419998,209.779999,206.929993,208.779999,204.586823,21823900
2020-09-16,210.619995,210.649994,204.639999,205.050003,200.931763,26328100
2020-09-17,200.050003,204.330002,199.960007,202.910004,198.834747,34011300
2020-09-18,202.800003,203.649994,196.25,200.389999,196.365356,55225300
2020-09-21,197.190002,202.710007,196.380005,202.539993,198.472153,39839700
2020-09-22,205.059998,208.100006,202.080002,207.419998,203.25415,33517100
2020-09-23,207.899994,208.100006,200.029999,200.589996,196.56134,30803800
2020-09-24,199.850006,205.570007,199.199997,203.190002,199.109116,31202500
2020-09-25,203.550003,209.039993,202.539993,207.820007,203.646118,29437300
2020-09-28,210.880005,212.570007,208.059998,209.440002,205.233612,32004900
2020-09-29,209.350006,210.070007,206.809998,207.259995,203.097366,24221900
2020-09-30,207.729996,211.979996,206.539993,210.330002,206.105698,33829100
2020-10-01,213.490005,213.990005,211.320007,212.460007,208.192963,27158400
2020-10-02,208.0,210.990005,205.539993,206.190002,202.048874,33154800
2020-10-05,207.220001,210.410004,206.979996,210.380005,206.154709,21331600
2020-10-06,208.820007,210.179993,204.820007,205.910004,201.774506,28554300
2020-10-07,207.059998,210.110001,206.720001,209.830002,205.615753,25681100
2020-10-08,210.509995,211.190002,208.320007,210.580002,206.350693,19925800
2020-10-09,211.229996,215.860001,211.229996,215.809998,211.475647,26458000
2020-10-12,218.789993,223.860001,216.809998,221.399994,216.953369,40461400
2020-10-13,222.720001,225.210007,220.429993,222.860001,218.384033,28950800
2020-10-14,223.0,224.220001,219.130005,220.860001,216.424255,23421700
2020-10-15,217.100006,220.360001,216.009995,219.660004,215.248322,22733100
2020-10-16,220.149994,222.289993,219.320007,219.660004,215.248322,26057900
2020-10-19,220.419998,222.300003,213.720001,214.220001,209.917603,27625800
2020-10-20,215.800003,217.369995,213.089996,214.649994,210.338959,22753500
2020-10-21,213.119995,216.919998,213.119995,214.800003,210.485947,22724900
2020-10-22,213.929993,216.059998,211.699997,214.889999,210.574127,22351500
2020-10-23,215.029999,216.279999,213.160004,216.229996,211.887222,18879600
2020-10-26,213.850006,216.339996,208.100006,210.080002,205.860748,37111600
2020-10-27,211.589996,214.669998,210.330002,213.25,208.967041,36700300
2020-10-28,207.669998,208.839996,202.100006,202.679993,198.609344,51195600
2020-10-29,204.070007,207.360001,203.369995,204.720001,200.608383,31432600
2020-10-30,203.5,204.289993,199.619995,202.470001,198.403595,36953700
2020-11-02,204.289993,205.279999,200.119995,202.330002,198.266388,30842200
2020-11-03,203.889999,208.119995,203.119995,206.429993,202.284012,27512000
2020-11-04,214.020004,218.320007,212.419998,216.389999,212.044006,42311800
2020-11-05,222.039993,224.119995,221.149994,223.289993,218.80542,36080100
2020-11-06,222.259995,224.360001,218.029999,223.720001,219.226807,25231900
2020-11-09,224.440002,228.119995,217.880005,218.389999,214.003845,44395000
2020-11-10,214.5,216.5,209.720001,211.009995,206.772049,44045100
2020-11-11,212.389999,218.039993,212.199997,216.550003,212.200775,29440800
2020-11-12,217.210007,219.110001,214.460007,215.440002,211.113083,21593900
2020-11-13,216.360001,217.419998,214.160004,216.509995,212.161575,18621100
2020-11-16,214.869995,217.740005,214.520004,217.229996,212.867126,24953300
2020-11-17,216.100006,217.679993,214.080002,214.460007,210.152771,24154100
2020-11-18,213.649994,215.169998,210.929993,211.080002,207.382172,28372800
2020-11-19,211.380005,213.029999,209.929993,212.419998,208.6987,24792700
2020-11-20,212.199997,213.289993,210.0,210.389999,206.704224,22843100
2020-11-23,210.949997,212.289993,208.160004,210.110001,206.429138,25683500
2020-11-24,209.589996,214.25,208.860001,213.860001,210.11348,33979700
2020-11-25,215.110001,215.289993,212.460007,213.869995,210.123291,21012900
2020-11-27,214.850006,216.270004,214.039993,215.229996,211.459442,14512200
2020-11-30,214.100006,214.759995,210.839996,214.070007,210.319794,33064800
2020-12-01,214.509995,217.320007,213.350006,216.210007,212.422318,30904500
2020-12-02,214.880005,215.470001,212.800003,215.369995,211.597015,23724500
2020-12-03,214.610001,216.380005,213.649994,214.240005,210.486816,25120900
2020-12-04,214.220001,215.380005,213.179993,214.360001,210.604706,24666000
2020-12-07,214.369995,215.539993,212.990005,214.289993,210.535919,24620000
2020-12-08,213.970001,216.949997,212.889999,216.009995,212.225769,23284100
2020-12-09,215.160004,215.229996,211.210007,211.800003,208.089554,32440600
2020-12-10,211.770004,213.080002,210.360001,210.520004,206.831985,26733300
2020-12-11,210.050003,213.320007,209.110001,213.259995,209.523972,30979400
2020-12-14,213.100006,216.210007,212.880005,214.199997,210.447495,28798400
2020-12-15,215.169998,215.419998,212.240005,214.130005,210.378738,27000600
2020-12-16,214.75,220.110001,214.720001,219.279999,215.438492,35023300
2020-12-17,219.869995,220.889999,217.919998,219.419998,215.576065,32515800
2020-12-18,218.589996,219.690002,216.020004,218.589996,214.76059,63354900
2020-12-21,217.550003,224.0,217.279999,222.589996,218.690536,37181900
2020-12-22,222.690002,225.630005,221.850006,223.940002,220.016891,22612200
2020-12-23,223.110001,223.559998,220.800003,221.020004,217.148041,18699600
2020-12-24,221.419998,223.610001,221.199997,222.75,218.847717,10550600
2020-12-28,224.449997,226.029999,223.020004,224.960007,221.019028,17933500
2020-12-29,226.309998,227.179993,223.580002,224.149994,220.22319,17403200
2020-12-30,225.229996,225.630005,221.470001,221.679993,217.796463,20272300
2020-12-31,221.699997,223.0,219.679993,222.419998,218.523483,20942100
2021-01-04,222.529999,223.0,214.809998,217.690002,213.876373,37130100
2021-01-05,217.259995,218.520004,215.699997,217.899994,214.082703,23823000
2021-01-06,212.169998,216.490005,211.940002,212.25,208.531677,35930700
2021-01-07,214.039993,219.339996,213.710007,218.289993,214.465851,27694500
2021-01-08,218.679993,220.580002,217.029999,219.619995,215.772568,22956200
2021-01-11,218.470001,218.910004,216.729996,217.490005,213.679886,23031300
2021-01-12,216.5,217.100006,213.320007,214.929993,211.164719,23249300
2021-01-13,214.020004,216.759995,213.929993,216.339996,212.550003,20087100
2021-01-14,215.910004,217.460007,212.740005,213.020004,209.288208,29480800
2021-01-15,213.520004,214.509995,212.029999,212.649994,208.924667,31746500
2021-01-19,213.75,216.979996,212.630005,216.440002,212.648254,30480900
2021-01-20,217.699997,225.789993,217.289993,224.339996,220.409882,37777300
2021-01-21,224.699997,226.300003,222.419998,224.970001,221.028839,30709400
2021-01-22,227.080002,230.070007,225.800003,225.949997,221.991669,30172700
2021-01-25,229.119995,229.779999,224.220001,229.529999,225.508957,33152100
