Date,Open,High,Low,Close,Adj Close,Volume
2019-07-08,123.660004,124.089996,123.419998,123.599998,103.221992,3505200
2019-07-09,123.900002,124.139999,123.07,123.349998,103.013206,3955600
2019-07-10,124.110001,125.620003,124.110001,125.440002,104.758636,4743500
2019-07-11,125.68,125.68,124.599998,125.43,104.750282,3548000
2019-07-12,125.379997,126.25,125.129997,125.980003,105.209602,3974400
2019-07-15,126.059998,126.400002,125.269997,125.720001,104.99247,3739200
2019-07-16,125.5,125.779999,124.260002,124.760002,104.19075,4697600
2019-07-17,124.660004,125.279999,124.059998,124.139999,103.672958,3874200
2019-07-18,124.120003,125.050003,123.360001,124.68,104.123917,5770700
2019-07-19,124.68,125.410004,124.599998,125.040001,104.424591,4880900
2019-07-22,125.370003,125.75,124.470001,125.309998,104.650063,3275800
2019-07-23,125.239998,126.220001,124.779999,125.82,105.075974,4295300
2019-07-24,125.870003,126.940002,125.660004,126.540001,105.677284,4796900
2019-07-25,127.0,127.0,125.330002,125.629997,104.917282,4586800
2019-07-26,125.239998,125.25,123.300003,123.720001,103.322205,6971700
2019-07-29,123.480003,124.639999,123.379997,124.230003,103.748123,4377500
2019-07-30,124.099998,124.75,123.379997,124.339996,103.839996,3871700
2019-07-31,123.709999,124.690002,122.480003,123.110001,102.812775,7199500
2019-08-01,122.0,123.75,120.309998,120.739998,100.833511,7928400
2019-08-02,121.779999,122.540001,117.830002,120.730003,100.825165,9026200
2019-08-05,119.190002,120.550003,117.449997,118.739998,99.163254,8620300
2019-08-06,118.720001,119.529999,117.650002,119.379997,99.697739,6788000
2019-08-07,117.550003,119.800003,116.949997,119.099998,99.463905,6853700
2019-08-08,119.489998,123.330002,119.419998,123.230003,102.913002,8868100
2019-08-09,123.110001,123.889999,121.889999,122.419998,102.236542,5051700
2019-08-12,123.010002,123.139999,120.910004,121.550003,101.509964,3936500
2019-08-13,121.010002,122.699997,120.300003,122.389999,102.211479,5806400
2019-08-14,120.019997,120.589996,117.68,117.739998,98.32814,7175600
2019-08-15,117.239998,117.839996,115.459999,116.949997,97.668381,6272600
2019-08-16,116.400002,116.650002,115.360001,115.809998,97.710556,6239100
2019-08-19,117.129997,117.82,116.959999,117.309998,98.976135,6443700
2019-08-20,117.129997,117.190002,115.660004,116.129997,97.98056,5150900
2019-08-21,117.790001,118.220001,117.330002,117.879997,99.457062,4578400
2019-08-22,118.660004,118.739998,117.449997,117.730003,99.330498,4362100
2019-08-23,116.480003,118.059998,114.349998,115.18,97.179024,7653400
2019-08-26,115.919998,116.220001,115.190002,115.739998,97.651505,3966400
2019-08-27,116.269997,117.029999,115.040001,115.830002,97.72744,4237100
2019-08-28,116.410004,117.199997,115.879997,116.830002,98.571144,4153500
2019-08-29,117.190002,117.839996,116.580002,117.519997,99.153313,4467300
2019-08-30,117.980003,118.980003,117.230003,117.720001,99.32206,4881100
2019-09-03,115.769997,116.330002,114.550003,116.269997,98.098679,5672500
2019-09-04,117.480003,118.540001,117.169998,117.25,98.925522,4595600
2019-09-05,118.010002,119.07,117.260002,117.639999,99.254555,5394300
2019-09-06,117.5,118.440002,117.389999,118.260002,99.777679,4578200
2019-09-09,118.739998,119.629997,118.580002,119.389999,100.731079,5048000
2019-09-10,120.230003,123.290001,119.910004,121.849998,102.806602,8728800
2019-09-11,122.209999,122.980003,120.370003,121.279999,102.325691,5509500
2019-09-12,120.040001,122.18,119.559998,121.419998,102.443794,5818300
2019-09-13,122.25,122.32,121.239998,121.5,102.511299,4885400
2019-09-16,124.860001,125.269997,122.970001,124.120003,104.721832,10683900
2019-09-17,124.120003,124.620003,122.559998,123.889999,104.527779,7246500
2019-09-18,123.550003,124.209999,123.019997,124.18,104.772461,4801500
2019-09-19,124.769997,124.970001,123.419998,123.660004,104.333725,4034500
2019-09-20,124.0,124.82,123.669998,124.32,104.890564,10420700
2019-09-23,123.550003,125.0,123.550003,124.900002,105.379936,4705500
2019-09-24,124.669998,124.720001,123.220001,123.739998,104.401207,6232100
2019-09-25,123.480003,124.150002,122.910004,123.510002,104.207169,3762500
2019-09-26,123.260002,123.5,120.050003,120.160004,101.380722,7834400
2019-09-27,119.510002,120.25,118.449997,118.599998,100.064522,6850700
2019-09-30,118.540001,119.419998,118.410004,118.599998,100.064522,6108300
2019-10-01,119.269997,119.459999,115.879997,116.010002,97.879318,7116600
2019-10-02,115.059998,115.110001,111.620003,112.290001,94.740685,9702400
2019-10-03,112.059998,113.190002,110.419998,113.150002,95.466278,5315300
2019-10-04,113.599998,114.0,112.550003,113.849998,96.056885,4757300
2019-10-07,113.959999,114.75,113.230003,113.260002,95.55909,4694000
2019-10-08,112.110001,112.75,111.610001,111.709999,94.25135,5323900
2019-10-09,112.589996,114.510002,112.300003,113.139999,95.457848,4601700
2019-10-10,113.529999,114.790001,113.300003,114.589996,96.681252,3555500
2019-10-11,115.690002,117.029999,115.360001,116.150002,97.997429,5134200
2019-10-14,115.580002,116.389999,115.449997,116.18,98.022743,2571300
2019-10-15,115.849998,117.620003,115.800003,116.309998,98.132439,3742700
2019-10-16,116.230003,116.660004,115.080002,115.110001,97.119972,3608900
2019-10-17,115.610001,116.059998,114.919998,115.349998,97.322456,3722400
2019-10-18,115.139999,115.580002,114.739998,114.739998,96.807785,5679900
2019-10-21,115.550003,116.75,115.550003,116.610001,98.385536,3926300
2019-10-22,116.629997,118.559998,116.489998,117.800003,99.389565,4095000
2019-10-23,117.400002,118.019997,116.779999,117.980003,99.541428,4148500
2019-10-24,118.470001,118.809998,117.309998,117.580002,99.203941,3873900
2019-10-25,117.769997,118.849998,117.690002,118.669998,100.123596,3369100
2019-10-28,119.080002,119.510002,117.639999,118.480003,99.96328,5076300
2019-10-29,117.970001,119.07,117.690002,118.129997,99.667984,4548400
2019-10-30,118.18,118.18,115.519997,116.360001,98.174614,4690900
2019-10-31,115.860001,116.360001,115.32,116.139999,97.988983,7177700
2019-11-01,115.489998,116.620003,114.019997,116.209999,98.04805,7684700
2019-11-04,117.230003,121.870003,117.019997,121.57,102.570374,10348800
2019-11-05,121.230003,122.449997,120.720001,121.940002,102.88253,6971200
2019-11-06,121.940002,122.139999,119.800003,119.900002,101.161354,6104700
2019-11-07,121.129997,122.0,120.32,121.889999,102.840355,5440700
2019-11-08,120.970001,121.199997,120.160004,120.93,102.03038,4249800
2019-11-11,120.199997,121.389999,120.010002,120.809998,101.929146,3870800
2019-11-12,121.290001,122.050003,120.480003,120.959999,102.055702,4503600
2019-11-13,120.459999,122.410004,120.370003,122.279999,103.169403,5076400
2019-11-14,121.849998,122.940002,121.400002,121.959999,102.899414,4882800
2019-11-15,121.220001,121.389999,120.110001,120.639999,102.788643,5589600
2019-11-18,119.82,120.0,118.139999,118.550003,101.007904,4885300
2019-11-19,118.5,118.800003,116.080002,116.449997,99.218643,8723000
2019-11-20,116.410004,118.080002,116.120003,117.339996,99.976936,5903100
2019-11-21,117.610001,118.949997,117.199997,118.769997,101.195343,5810900
2019-11-22,119.059998,119.699997,118.599998,118.629997,101.076073,4786800
2019-11-25,118.43,119.220001,117.980003,118.379997,100.863068,7390000
2019-11-26,118.339996,118.559998,117.199997,117.790001,100.360359,10053100
2019-11-27,117.989998,118.610001,117.620003,118.07,100.59893,4106100
2019-11-29,117.279999,117.82,116.879997,117.129997,99.798019,3271000
2019-12-02,117.980003,118.07,116.720001,116.800003,99.516869,5195200
2019-12-03,116.199997,116.699997,115.699997,115.889999,98.741501,6135800
2019-12-04,116.639999,117.300003,116.43,116.940002,99.636147,5706700
2019-12-05,117.620003,117.739998,116.190002,116.330002,99.116409,5517500
2019-12-06,117.089996,119.290001,116.980003,118.010002,100.547813,6735300
2019-12-09,116.519997,117.889999,116.440002,117.300003,99.942871,4736100
2019-12-10,118.029999,118.089996,117.050003,117.889999,100.445564,4886800
2019-12-11,117.089996,117.660004,116.129997,116.230003,99.031212,7039600
2019-12-12,116.589996,118.889999,116.589996,118.809998,101.229424,6462000
2019-12-13,119.050003,119.540001,117.900002,117.959999,100.505211,4863400
2019-12-16,118.860001,119.470001,118.610001,119.360001,101.698051,5619300
2019-12-17,119.589996,119.889999,118.330002,118.599998,101.050499,6755500
2019-12-18,118.68,119.639999,118.519997,118.550003,101.007904,7496700
2019-12-19,118.57,118.739998,117.860001,118.129997,100.650047,6220300
2019-12-20,119.400002,119.940002,118.089996,119.68,101.970703,12171100
2019-12-23,119.309998,120.400002,119.150002,120.330002,102.524506,5875000
2019-12-24,120.43,120.779999,120.089996,120.339996,102.533035,1640100
2019-12-26,120.669998,121.419998,120.339996,120.599998,102.754547,3648600
2019-12-27,120.889999,121.290001,120.239998,120.300003,102.498947,4138300
2019-12-30,120.440002,121.339996,119.809998,119.849998,102.11554,4580200
2019-12-31,119.5,120.629997,119.25,120.510002,102.677887,4215700
2020-01-02,120.809998,121.629997,120.769997,121.43,103.461746,5205000
2020-01-03,121.779999,122.720001,120.739998,121.010002,103.103897,6360900
2020-01-06,121.239998,121.669998,120.330002,120.599998,102.754547,9953000
2020-01-07,119.019997,119.730003,117.769997,119.059998,101.442429,7856900
2020-01-08,118.550003,119.089996,117.650002,117.699997,100.283669,7295900
2020-01-09,117.589996,117.919998,116.18,117.510002,100.121811,7345300
2020-01-10,117.519997,117.690002,116.400002,116.440002,99.210121,6393800
2020-01-13,116.470001,116.910004,116.080002,116.660004,99.397583,6846700
2020-01-14,116.5,116.879997,115.709999,116.300003,99.090836,7189100
2020-01-15,116.300003,116.410004,115.650002,116.129997,98.946007,5808800
2020-01-16,116.559998,117.279999,116.449997,116.889999,99.593521,7022000
2020-01-17,117.010002,117.290001,115.519997,115.580002,98.477379,7885900
2020-01-21,115.099998,115.150002,113.169998,113.309998,96.543274,8470300
2020-01-22,113.099998,113.529999,112.459999,112.900002,96.193947,5589900
2020-01-23,112.400002,113.489998,111.860001,113.099998,96.364349,8007800
2020-01-24,112.790001,112.980003,111.339996,111.849998,95.299324,6920000
2020-01-27,110.25,110.830002,109.980003,110.389999,94.055359,7609800
2020-01-28,110.980003,111.620003,110.769997,111.120003,94.677345,5771900
2020-01-29,111.449997,111.839996,110.18,110.370003,94.038307,4772800
2020-01-30,109.809998,111.580002,109.059998,111.400002,94.915909,8382700
2020-01-31,109.809998,110.0,106.400002,107.139999,91.28627,13699600
2020-02-03,106.949997,107.25,105.400002,106.279999,90.553535,8785500
2020-02-04,107.68,108.339996,106.599998,106.849998,91.039177,9909000
2020-02-05,108.269997,110.650002,108.110001,110.279999,93.961639,6914100
2020-02-06,110.629997,110.669998,109.110001,109.489998,93.288536,6274000
2020-02-07,108.93,109.440002,108.470001,108.940002,92.819923,4830100
2020-02-10,108.540001,109.800003,108.32,109.790001,93.544144,6011800
2020-02-11,110.779999,111.370003,110.059998,111.209999,94.754021,6072700
2020-02-12,112.510002,112.599998,111.610001,112.040001,95.461189,5725700
2020-02-13,111.370003,112.330002,111.230003,111.660004,95.137436,5991900
2020-02-14,110.839996,110.970001,109.580002,110.080002,94.887451,5148700
2020-02-18,109.0,110.269997,108.830002,110.239998,95.025368,4975800
2020-02-19,110.519997,111.099998,109.889999,110.739998,95.456375,5887500
2020-02-20,110.779999,111.07,109.699997,109.809998,94.654716,4466600
2020-02-21,108.989998,109.190002,107.650002,109.010002,93.965141,6443900
2020-02-24,105.709999,106.959999,104.419998,104.709999,90.258583,9539800
2020-02-25,104.800003,104.919998,100.0,100.709999,86.810654,12871900
2020-02-26,100.860001,101.610001,98.0,98.040001,84.50914,11990400
2020-02-27,95.949997,98.199997,94.080002,94.129997,81.138779,15783700
2020-02-28,90.629997,93.440002,90.110001,93.339996,80.457794,20835100
2020-03-02,94.019997,96.68,92.209999,96.589996,83.259254,15050800
2020-03-03,96.790001,98.480003,93.370003,94.389999,81.362885,16525500
2020-03-04,96.370003,99.019997,95.669998,98.529999,84.931511,14753000
2020-03-05,95.709999,97.389999,94.940002,97.190002,83.776451,12814400
2020-03-06,93.919998,96.059998,93.419998,95.32,82.164551,16861900
2020-03-09,82.230003,88.010002,80.0,80.669998,69.53643,30595500
2020-03-10,86.239998,86.300003,81.040001,84.980003,73.251602,22642900
2020-03-11,82.230003,84.839996,81.75,83.029999,71.570709,18412800
2020-03-12,77.230003,78.129997,72.860001,76.260002,65.735092,25768200
2020-03-13,79.980003,83.5,74.110001,83.419998,71.906906,23497500
2020-03-16,72.57,78.489998,69.690002,69.699997,60.080452,17535300
2020-03-17,70.400002,72.980003,65.489998,70.690002,60.933826,22684200
2020-03-18,66.209999,66.230003,54.57,55.049999,47.452347,24947300
2020-03-19,55.259998,58.490002,51.599998,57.389999,49.469402,29871000
2020-03-20,59.529999,60.650002,56.360001,59.389999,51.193367,26960400
2020-03-23,58.259998,59.400002,52.970001,54.220001,46.7369,23764000
2020-03-24,61.48,67.650002,60.32,66.550003,57.365196,29198800
2020-03-25,68.290001,73.139999,66.639999,69.269997,59.709801,22560100
2020-03-26,70.300003,77.099998,67.889999,76.379997,65.838516,24129100
2020-03-27,72.120003,73.540001,68.5,68.779999,59.287415,20411500
2020-03-30,68.010002,72.93,67.019997,71.949997,62.019924,18486800
2020-03-31,73.269997,75.040001,70.809998,72.459999,62.45953,18514200
2020-04-01,69.510002,72.290001,67.610001,68.559998,59.09779,14362000
2020-04-02,71.75,78.699997,69.580002,76.120003,65.614395,23220600
2020-04-03,78.0,78.989998,73.029999,75.110001,64.743797,14905400
2020-04-06,77.0,80.949997,75.510002,80.389999,69.295082,17334900
2020-04-07,84.260002,85.690002,80.849998,80.919998,69.75193,16394800
2020-04-08,82.290001,86.300003,81.519997,85.980003,74.113594,12284800
2020-04-09,88.739998,89.910004,81.519997,84.309998,72.674065,17023800
2020-04-13,87.18,87.360001,83.400002,84.910004,73.191261,13854700
2020-04-14,85.459999,87.080002,84.330002,84.610001,72.932671,14797600
2020-04-15,80.459999,83.379997,79.32,82.489998,71.105247,13982300
2020-04-16,81.309998,82.190002,78.809998,79.989998,68.950294,12291900
2020-04-17,81.330002,87.5,81.32,87.169998,75.139366,16130100
2020-04-20,82.660004,87.0,82.089996,83.57,72.036194,15749000
2020-04-21,80.279999,83.790001,79.25,81.639999,70.372566,19620600
2020-04-22,84.949997,85.25,82.970001,84.440002,72.78614,10320700
2020-04-23,86.300003,88.779999,85.389999,86.800003,74.820427,14226500
2020-04-24,88.480003,88.790001,85.769997,87.010002,75.001427,9175500
2020-04-27,86.75,90.620003,85.870003,89.709999,77.328789,12037100
2020-04-28,89.550003,90.959999,88.830002,89.910004,77.50119,10645200
2020-04-29,92.480003,95.139999,92.290001,94.620003,81.56115,12342800
2020-04-30,93.720001,95.739998,90.580002,92.0,79.30275,12222000
2020-05-01,91.510002,92.050003,87.040001,89.440002,77.096054,13250100
2020-05-04,88.760002,91.620003,87.690002,91.440002,78.820023,11192400
2020-05-05,94.5,95.300003,92.68,92.889999,80.069916,13608700
2020-05-06,92.849998,93.459999,89.769997,90.050003,77.621857,11145900
2020-05-07,92.980003,94.059998,91.910004,92.639999,79.854424,9749600
2020-05-08,95.0,95.559998,94.07,95.470001,82.293839,8585900
2020-05-11,94.209999,94.599998,93.18,93.370003,80.483665,7101000
2020-05-12,93.129997,94.029999,91.0,91.099998,78.526955,8749100
2020-05-13,89.900002,90.0,87.32,88.699997,76.458183,12215100
2020-05-14,87.290001,90.93,86.019997,90.050003,77.621857,10678200
2020-05-15,90.650002,92.059998,88.830002,89.160004,76.854713,10113000
2020-05-18,92.400002,93.400002,91.459999,92.550003,80.948036,12304300
2020-05-19,92.529999,92.629997,89.529999,89.620003,78.38533,7749300
2020-05-20,91.0,93.470001,90.18,93.0,81.341606,9160000
2020-05-21,92.769997,93.370003,91.279999,92.040001,80.501961,8830900
2020-05-22,91.449997,91.599998,89.470001,90.279999,78.962585,8563100
2020-05-26,92.489998,94.339996,92.029999,93.300003,81.603996,9430000
2020-05-27,94.68,94.690002,92.110001,93.900002,82.128792,7822600
2020-05-28,93.610001,93.900002,90.790001,90.870003,79.478615,9633300
2020-05-29,90.190002,91.889999,89.260002,91.699997,80.204567,17010000
2020-06-01,90.940002,93.849998,90.110001,92.790001,81.157928,7344000
2020-06-02,93.779999,95.220001,93.290001,94.690002,82.819756,7880300
2020-06-03,95.970001,97.730003,95.75,97.18,84.997604,8440200
2020-06-04,96.779999,96.889999,95.160004,96.279999,84.210434,6371700
2020-06-05,99.080002,102.050003,99.050003,100.809998,88.172554,12760100
2020-06-08,102.629997,103.589996,100.870003,103.239998,90.297928,11090700
2020-06-09,100.699997,102.93,99.830002,101.529999,88.802292,10745400
2020-06-10,101.0,101.5,97.559998,97.580002,85.347458,10486300
2020-06-11,92.300003,94.190002,89.120003,89.370003,78.166664,14944800
2020-06-12,93.620003,93.650002,90.010002,92.389999,80.808075,9532400
2020-06-15,89.089996,92.080002,88.209999,91.230003,79.793503,12289500
2020-06-16,94.989998,95.580002,91.489998,94.029999,82.242493,8726700
2020-06-17,93.830002,94.0,91.5,91.540001,80.064629,6019900
2020-06-18,91.0,93.230003,90.099998,91.940002,80.414497,7064100
2020-06-19,94.410004,94.410004,90.550003,90.629997,79.268715,14838800
2020-06-22,90.32,91.690002,89.589996,91.589996,80.108368,5939200
2020-06-23,92.5,93.089996,91.18,91.440002,79.977165,6317700
2020-06-24,89.989998,90.129997,86.860001,87.639999,76.653534,8974500
2020-06-25,87.309998,89.510002,87.160004,89.209999,78.026733,7398000
2020-06-26,88.779999,88.830002,86.18,86.459999,75.621468,13766000
2020-06-29,86.910004,88.57,86.599998,87.669998,76.679779,7022200
2020-06-30,86.599998,89.989998,86.360001,89.230003,78.04422,8263600
2020-07-01,89.279999,90.769997,87.550003,87.620003,76.636047,6379400
2020-07-02,89.370003,90.360001,88.160004,88.309998,77.239548,5832800
2020-07-06,89.5,90.25,87.82,88.57,77.466949,6747500
2020-07-07,87.82,88.080002,86.150002,86.309998,75.490265,5898000
2020-07-08,86.389999,87.800003,85.889999,86.349998,75.525246,6736400
2020-07-09,85.970001,86.32,82.690002,82.739998,72.36779,8833600
2020-07-10,82.5,85.419998,82.5,85.230003,74.545662,6218100
2020-07-13,86.040001,86.93,84.809998,85.400002,74.694344,7074000
2020-07-14,85.389999,88.599998,85.040001,88.349998,77.274529,7440500
2020-07-15,90.18,90.190002,88.209999,88.889999,77.746834,5935200
2020-07-16,88.440002,89.480003,87.349998,88.360001,77.283264,4795700
2020-07-17,88.410004,89.110001,86.910004,87.190002,76.259941,5964000
2020-07-20,86.830002,87.489998,84.800003,85.269997,74.58065,14974800
2020-07-21,86.470001,91.730003,86.360001,91.389999,79.933426,15115000
2020-07-22,89.949997,91.25,88.900002,91.040001,79.627327,10317500
2020-07-23,90.5,91.379997,90.019997,91.010002,79.601074,6586300
2020-07-24,91.480003,92.739998,89.980003,90.129997,78.83139,6620500
2020-07-27,89.760002,91.089996,88.800003,91.040001,79.627327,7599700
2020-07-28,90.470001,91.169998,88.769997,89.110001,77.939255,6787300
2020-07-29,89.480003,90.080002,88.580002,90.07,78.778915,6386900
2020-07-30,88.43,88.5,85.699997,86.269997,75.455269,10112800
2020-07-31,83.25,84.099998,81.510002,83.940002,73.417366,19119800
2020-08-03,83.980003,85.139999,83.800003,84.809998,74.178299,11220100
2020-08-04,84.480003,86.720001,84.279999,86.489998,75.647705,9077900
2020-08-05,88.139999,88.43,86.410004,87.199997,76.268692,7324200
2020-08-06,86.43,87.900002,86.099998,87.470001,76.504852,7035600
2020-08-07,86.879997,87.110001,85.739998,86.800003,75.918839,7185000
2020-08-10,87.940002,89.760002,87.599998,89.730003,78.481537,8150200
2020-08-11,91.949997,93.010002,89.169998,89.620003,78.38533,9074300
2020-08-12,90.800003,91.660004,89.449997,90.720001,79.34742,9057400
2020-08-13,89.870003,91.279999,89.760002,89.82,78.560265,7314600
2020-08-14,89.0,90.589996,88.849998,90.349998,79.023819,6343000
2020-08-17,90.349998,91.580002,89.720001,90.769997,79.391174,10473800
2020-08-18,88.970001,89.370003,87.32,87.629997,77.749748,7981500
2020-08-19,87.300003,87.900002,86.199997,86.389999,76.649559,9120300
2020-08-20,85.419998,86.889999,84.730003,84.809998,75.247704,7872300
2020-08-21,84.669998,85.089996,83.510002,85.080002,75.487267,9003600
2020-08-24,85.599998,87.339996,84.889999,87.199997,77.368225,8738700
2020-08-25,88.010002,88.040001,85.760002,86.129997,76.418877,6835800
2020-08-26,85.709999,85.839996,84.660004,84.779999,75.221077,7486500
2020-08-27,85.160004,85.629997,83.970001,84.910004,75.336433,7438200
2020-08-28,85.050003,85.730003,84.32,85.629997,75.975243,7307900
2020-08-31,85.830002,85.900002,83.870003,83.93,74.466934,9437500
2020-09-01,83.260002,83.629997,82.449997,83.080002,73.712776,8990600
2020-09-02,83.059998,83.959999,82.699997,83.190002,73.810364,10821900
2020-09-03,83.050003,84.489998,81.709999,82.279999,73.00296,16179900
2020-09-04,82.459999,83.639999,80.900002,81.93,72.692413,10516600
2020-09-08,80.5,80.580002,78.040001,78.970001,70.066162,14942500
2020-09-09,79.970001,81.07,79.68,80.029999,71.00666,9269800
2020-09-10,80.629997,80.889999,78.050003,78.150002,69.338615,11845900
2020-09-11,78.239998,78.690002,77.07,77.690002,68.930489,13732400
2020-09-14,77.480003,77.980003,76.919998,77.290001,68.575584,8182800
2020-09-15,77.559998,78.480003,75.959999,76.349998,67.74157,11732000
2020-09-16,76.349998,79.480003,75.959999,78.559998,69.702393,13019000
2020-09-17,77.529999,78.849998,76.370003,78.790001,69.906464,10515100
2020-09-18,77.879997,79.150002,77.5,78.209999,69.391838,14517800
2020-09-21,76.239998,76.650002,74.68,76.300003,67.697205,16199100
2020-09-22,76.150002,77.529999,75.349998,75.529999,67.014015,9155000
2020-09-23,75.589996,75.910004,71.849998,71.949997,63.837669,16649200
2020-09-24,71.25,73.029999,70.5,71.800003,63.704586,15203500
2020-09-25,71.010002,72.480003,70.769997,71.830002,63.731197,11070500
2020-09-28,73.639999,74.760002,73.150002,73.93,65.594421,12863800
2020-09-29,74.0,74.139999,71.110001,71.900002,63.793297,10553000
2020-09-30,72.25,72.889999,71.610001,72.0,63.882027,10466500
2020-10-01,71.510002,71.879997,70.029999,70.419998,62.480171,14930700
2020-10-02,68.919998,71.669998,68.82,71.190002,63.163349,9854800
2020-10-05,71.519997,72.730003,70.709999,72.699997,64.50309,12049800
2020-10-06,73.839996,74.32,72.25,72.300003,64.148209,15294500
2020-10-07,72.169998,73.919998,71.559998,73.779999,65.461334,15410300
2020-10-08,74.389999,75.550003,73.989998,75.220001,66.738983,11590900
2020-10-09,75.860001,76.089996,73.980003,74.0,65.656525,12260900
2020-10-12,73.629997,74.949997,73.199997,74.510002,66.109032,9056900
2020-10-13,74.739998,74.739998,72.779999,73.400002,65.124176,10440300
2020-10-14,73.279999,74.43,72.910004,72.949997,64.724915,7057500
2020-10-15,71.82,73.720001,71.389999,73.510002,65.221779,10052100
2020-10-16,73.519997,74.029999,72.269997,72.889999,64.671684,9305600
2020-10-19,73.110001,73.339996,71.190002,71.279999,63.243221,8357100
2020-10-20,71.910004,72.290001,71.040001,71.68,63.598106,7753200
2020-10-21,71.129997,71.580002,70.730003,70.870003,62.879444,9800600
2020-10-22,70.879997,73.489998,70.57,73.400002,65.124176,9810100
2020-10-23,73.93,74.360001,71.830002,72.57,64.387764,8727200
2020-10-26,71.730003,71.889999,70.239998,70.940002,62.941547,9710900
2020-10-27,70.419998,70.599998,69.489998,69.510002,61.672768,14251700
2020-10-28,67.690002,68.080002,66.330002,66.879997,59.33931,15961900
2020-10-29,66.129997,69.139999,65.160004,68.800003,61.042824,12292200
2020-10-30,69.900002,70.110001,68.080002,69.5,61.663906,17191600
2020-11-02,70.699997,73.080002,69.400002,72.150002,64.015114,11475500
2020-11-03,73.160004,73.300003,71.050003,71.739998,63.651337,8608000
2020-11-04,70.779999,73.589996,69.889999,71.769997,63.677971,10925700
2020-11-05,71.900002,72.970001,71.760002,72.139999,64.006248,10627700
2020-11-06,72.5,73.269997,70.830002,71.150002,63.127869,8366900
2020-11-09,80.0,84.269997,78.260002,79.400002,70.447685,24015200
2020-11-10,81.139999,83.150002,79.709999,83.07,73.703888,15039700
2020-11-11,84.099998,84.489998,81.800003,82.459999,73.162659,11640600
2020-11-12,80.980003,82.239998,79.910004,80.669998,71.574486,8920700
2020-11-13,81.150002,83.349998,81.029999,83.029999,73.668396,10890300
2020-11-16,86.239998,89.18,85.540001,88.959999,78.929779,18980200
2020-11-17,86.400002,87.529999,84.830002,87.040001,78.36261,14329000
2020-11-18,87.370003,87.900002,84.25,84.279999,75.877762,10583700
2020-11-19,83.550003,85.959999,83.059998,85.730003,77.183197,8820200
2020-11-20,85.720001,86.309998,84.879997,85.790001,77.237221,8294600
2020-11-23,87.449997,91.580002,86.760002,91.029999,81.954819,13379300
2020-11-24,93.389999,95.82,93.0,95.620003,86.087234,17257400
2020-11-25,94.68,94.68,92.139999,92.139999,82.954163,10556600
2020-11-27,91.330002,92.589996,90.540001,91.309998,82.206909,4627700
2020-11-30,90.010002,90.849998,86.900002,87.18,78.488655,14288400
2020-12-01,89.279999,89.709999,87.07,87.449997,78.731743,9913600
2020-12-02,87.260002,91.309998,87.099998,89.870003,80.910469,10509600
2020-12-03,90.580002,91.110001,89.07,89.800003,80.84745,8249800
2020-12-04,91.220001,93.449997,90.919998,93.279999,83.980515,10791100
2020-12-07,91.82,92.379997,89.879997,90.760002,81.711746,9398400
2020-12-08,90.339996,92.459999,90.190002,91.540001,82.413979,7627300
2020-12-09,92.199997,93.019997,89.370003,90.440002,81.423637,11129400
2020-12-10,91.550003,94.559998,90.779999,93.349998,84.043518,11992100
2020-12-11,92.529999,93.279999,91.029999,92.449997,83.233253,9584500
2020-12-14,93.400002,93.699997,89.239998,89.440002,80.523323,12198400
2020-12-15,89.419998,90.480003,88.769997,89.370003,80.46032,11775300
2020-12-16,89.199997,89.349998,87.849998,88.690002,79.848114,9892900
2020-12-17,89.540001,89.550003,87.550003,88.410004,79.596024,11748900
2020-12-18,87.980003,88.709999,86.260002,87.190002,78.497665,27427600
2020-12-21,84.349998,86.839996,83.529999,86.089996,77.507309,11430500
2020-12-22,85.440002,85.800003,84.300003,84.360001,75.949776,8585800
2020-12-23,85.0,86.660004,85.0,85.690002,77.147202,7223100
2020-12-24,85.93,85.93,84.809998,85.330002,76.823082,3335600
2020-12-28,85.610001,86.629997,84.620003,84.900002,76.435951,8051900
2020-12-29,85.260002,85.720001,84.050003,84.610001,76.174858,7670800
2020-12-30,84.610001,86.580002,84.540001,85.330002,76.823082,7901800
2020-12-31,84.900002,85.199997,83.959999,84.449997,76.030807,8350700
2021-01-04,85.150002,85.949997,83.889999,84.709999,76.264885,9234900
2021-01-05,85.489998,89.220001,85.32,87.0,78.326591,13414800
2021-01-06,89.0,90.779999,87.82,89.800003,80.84745,13916800
2021-01-07,90.389999,90.82,89.309998,90.220001,81.225571,9286600
2021-01-08,92.080002,92.43,90.449997,91.080002,81.999847,11152100
2021-01-11,89.120003,92.099998,88.57,91.599998,82.467987,10635000
2021-01-12,92.660004,93.919998,91.709999,93.339996,84.034515,10923900
2021-01-13,93.199997,93.519997,91.940002,93.25,83.953506,9723300
2021-01-14,93.940002,96.32,93.790001,95.489998,85.970184,13950200
2021-01-15,94.220001,94.309998,91.709999,92.089996,82.909142,10244600
2021-01-19,93.5,95.029999,93.290001,94.510002,85.087891,9574800
2021-01-20,95.0,95.559998,94.300003,95.379997,85.871155,8735400
2021-01-21,93.860001,94.660004,91.220001,92.010002,82.83712,10393100
2021-01-22,90.400002,92.029999,89.830002,91.730003,82.585052,7810600
2021-01-25,90.620003,91.029999,89.330002,90.900002,81.837791,7689400
2021-01-26,92.199997,92.910004,89.269997,89.360001,80.451309,7827800
